Depto;Munic;Sexo;Tipo_Actor;Tipo_Comunidad;Nombre_Comunidad;Componente;#Fam. Pago Parcial;$Vlr Pago Parcial;#Fam. Pago Total;$Vlr Pago Total;#Fam. Atendidas;$Pagado
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;INDIGENAS;CAMPANARIO ZENU;05 - Proyectos Productivos Ciclo Largo;;;1;10000000;1;10000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;INDIGENAS;CAMPANARIO ZENU;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;29;102000000;711;8532000000;740;8634000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;155;255443784,7;476;861736466,2;631;1117180251
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;794;1215781704;;;794;1215781704
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;245;1621902155;319;3059654484;564;4681556639
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;515;2883349015;93;930348750;608;3813697765
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTOS DEL TIGRE;01 - Asistencia Alimentaria Inmediata;;;17;204000000;17;204000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTOS DEL TIGRE;02 - Asistencia y Seguridad Alimentaria;1;1798165,56;16;29077600,59;17;30875766,15
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTOS DEL TIGRE;03 - Asistencia Tecnica Integral;17;31242296,45;;;17;31242296,45
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTOS DEL TIGRE;04 - Proyectos Productivos Ciclo Corto;1;8997300;16;145076250;17;154073550
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTOS DEL TIGRE;05 - Proyectos Productivos Ciclo Largo;13;114922100;4;40000000;17;154922100
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTOS DEL TIGRE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;PUERTO BELGICA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;PUERTO BELGICA;02 - Asistencia y Seguridad Alimentaria;1;1798871,59;;;1;1798871,59
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;PUERTO BELGICA;03 - Asistencia Tecnica Integral;1;1840612,369;;;1;1840612,369
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;PUERTO BELGICA;04 - Proyectos Productivos Ciclo Corto;;;1;16280363;1;16280363
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;PUERTO BELGICA;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;PUERTO BELGICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO LOCAL INDÍGENA SENÚ JOSÉ DE LOS SANTOS;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO LOCAL INDÍGENA SENÚ JOSÉ DE LOS SANTOS;02 - Asistencia y Seguridad Alimentaria;;;1;1810346,09;1;1810346,09
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO LOCAL INDÍGENA SENÚ JOSÉ DE LOS SANTOS;03 - Asistencia Tecnica Integral;1;1840612,369;;;1;1840612,369
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO LOCAL INDÍGENA SENÚ JOSÉ DE LOS SANTOS;04 - Proyectos Productivos Ciclo Corto;;;1;15993813;1;15993813
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO LOCAL INDÍGENA SENÚ JOSÉ DE LOS SANTOS;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO LOCAL INDÍGENA SENÚ JOSÉ DE LOS SANTOS;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;01 - Asistencia Alimentaria Inmediata;;;16;192000000;16;192000000
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;02 - Asistencia y Seguridad Alimentaria;5;8990188,189;10;18080313,78;15;27070501,97
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;03 - Asistencia Tecnica Integral;16;26282990,75;;;16;26282990,75
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;04 - Proyectos Productivos Ciclo Corto;10;70086545,26;5;65962439;15;136048984,3
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;05 - Proyectos Productivos Ciclo Largo;14;63630068;1;10000000;15;73630068
ANTIOQUIA;CÁCERES;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;2;16000000;185;2220000000;187;2236000000
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;48;85768434,19;125;226508867,7;173;312277301,8
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;190;304956224,1;;;190;304956224,1
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;68;402763090,2;88;826982063;156;1229745153
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;132;681456097,8;37;370000000;169;1051456098
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;02 - Asistencia y Seguridad Alimentaria;;;2;3600000;2;3600000
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;03 - Asistencia Tecnica Integral;2;2901551,407;;;2;2901551,407
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;04 - Proyectos Productivos Ciclo Corto;1;8728295,26;1;9000000;2;17728295,26
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;05 - Proyectos Productivos Ciclo Largo;;;1;10000000;1;10000000
ANTIOQUIA;CÁCERES;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CAMPANARIO - LEONARDO JOSE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;MASCULINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;30;192750391,7;123;1504395823;153;1697146214
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;INDIGENAS;CACUCHO ZENU;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;INDIGENAS;CACUCHO ZENU;02 - Asistencia y Seguridad Alimentaria;;;1;1810972,92;1;1810972,92
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;INDIGENAS;CACUCHO ZENU;03 - Asistencia Tecnica Integral;1;1840612,369;;;1;1840612,369
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;INDIGENAS;CACUCHO ZENU;04 - Proyectos Productivos Ciclo Corto;;;1;9297000;1;9297000
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;INDIGENAS;CACUCHO ZENU;05 - Proyectos Productivos Ciclo Largo;1;5481959;;;1;5481959
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;INDIGENAS;CACUCHO ZENU;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;5;60000000;5;60000000
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;;;5;9043955,719;5;9043955,719
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;5;8131366,413;;;5;8131366,413
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;2;17988000;3;27000000;5;44988000
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;5;27103492,18;;;5;27103492,18
ANTIOQUIA;CÁCERES;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;CÁCERES;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
ANTIOQUIA;CÁCERES;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;;;1;1809794,37;1;1809794,37
ANTIOQUIA;CÁCERES;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;1;1840612,369;;;1;1840612,369
ANTIOQUIA;CÁCERES;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
ANTIOQUIA;CÁCERES;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;;;;;;0
ANTIOQUIA;CÁCERES;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;6;12000000;109;1308000000;115;1320000000
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;21;37424225;68;124584048;89;162008273
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;88;89896581,33;;;88;89896581,33
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;22;187422186;62;563912991;84;751335177
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;104;671156321;8;80000000;112;751156321
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;;;6;72000000;6;72000000
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;1;1797967;3;5400183;4;7198150
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;5;3250543,879;;;5;3250543,879
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;;;3;27000000;3;27000000
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;6;37317385;;;6;37317385
ANTIOQUIA;ITUANGO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;14;168000000;14;168000000
ANTIOQUIA;ITUANGO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;4;7164659;9;16203597;13;23368256
ANTIOQUIA;ITUANGO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;14;15067227,71;;;14;15067227,71
ANTIOQUIA;ITUANGO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;4;34471000;8;72000000;12;106471000
ANTIOQUIA;ITUANGO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;13;71498238;1;10000000;14;81498238
ANTIOQUIA;ITUANGO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;FEMENINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;;;;;;0
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;25;90000000;393;4716000000;418;4806000000
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;105;186922188;235;435867421;340;622789609
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;338;358668878,7;;;338;358668878,7
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;83;683567413;229;2078510582;312;2762077995
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;344;2150176845;49;490000000;393;2640176845
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JAIDEZABI;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JAIDEZABI;02 - Asistencia y Seguridad Alimentaria;1;1798550;;;1;1798550
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JAIDEZABI;03 - Asistencia Tecnica Integral;1;2515400,982;;;1;2515400,982
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JAIDEZABI;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JAIDEZABI;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JAIDEZABI;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;1;10000000;16;192000000;17;202000000
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;4;6886953;7;12600000;11;19486953
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;16;10284964,64;;;16;10284964,64
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;2;17991800;7;63000000;9;80991800
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;14;85983272;2;20000000;16;105983272
ANTIOQUIA;ITUANGO;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;15;180000000;15;180000000
ANTIOQUIA;ITUANGO;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;5;8998554;10;18006093;15;27004647
ANTIOQUIA;ITUANGO;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;15;18423111,43;;;15;18423111,43
ANTIOQUIA;ITUANGO;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;4;35995350;9;81008442;13;117003792
ANTIOQUIA;ITUANGO;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;11;58987858;4;40000000;15;98987858
ANTIOQUIA;ITUANGO;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;MASCULINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;;;;;;0
ANTIOQUIA;ITUANGO;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;3;6000000;6;72000000;9;78000000
ANTIOQUIA;ITUANGO;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;2;3061500;3;5400056;5;8461556
ANTIOQUIA;ITUANGO;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;5;5791129,538;;;5;5791129,538
ANTIOQUIA;ITUANGO;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;2;17995800;2;18000000;4;35995800
ANTIOQUIA;ITUANGO;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;8;29979154;1;10000000;9;39979154
ANTIOQUIA;ITUANGO;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;ITUANGO;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
ANTIOQUIA;ITUANGO;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;2;3597748;;;2;3597748
ANTIOQUIA;ITUANGO;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;2;2529785,015;;;2;2529785,015
ANTIOQUIA;ITUANGO;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
ANTIOQUIA;ITUANGO;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;2;10000000;;;2;10000000
ANTIOQUIA;ITUANGO;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;47;200000000;934;11208000000;981;11408000000
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;172;295845607,8;614;1107394774;786;1403240382
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;975;1364779254;;;975;1364779254
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;128;716022684,2;441;4002602368;569;4718625052
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;847;4730071465;50;500000000;897;5230071465
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;;;16;192000000;16;192000000
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;1;1799434;15;27060721,59;16;28860155,59
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;16;39428199,89;;;16;39428199,89
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;1;6106000;12;114994813;13;121100813
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;8;43983013;8;80000000;16;123983013
ANTIOQUIA;TARAZÁ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;TARAZÁ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;4;30000000;121;1452000000;125;1482000000
ANTIOQUIA;TARAZÁ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;21;36428759,08;89;160474765,1;110;196903524,2
ANTIOQUIA;TARAZÁ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;125;188436301,3;;;125;188436301,3
ANTIOQUIA;TARAZÁ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;19;98880625;53;477486000;72;576366625
ANTIOQUIA;TARAZÁ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;99;553385657,4;14;140000000;113;693385657,4
ANTIOQUIA;TARAZÁ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
ANTIOQUIA;TARAZÁ;FEMENINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;34;180344303,3;;;34;180344303,3
ANTIOQUIA;TARAZÁ;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;91;470000000;1561;18732000000;1652;19202000000
ANTIOQUIA;TARAZÁ;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;246;424108629,3;1076;1940496281;1322;2364604911
ANTIOQUIA;TARAZÁ;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;1651;2313738808;;;1651;2313738808
ANTIOQUIA;TARAZÁ;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;214;1106597045;781;7138983456;995;8245580501
